Property ID|Property|owner_id|comp_id|Owner|owner_publish|Symbol|pctOwner
2957|Mansfield Towne Crossing|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2962|Stonebridge Plaza|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2964|Davis Towne Crossing|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2965|Shops at Park Place|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2966|The Shops At Legacy|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2968|Shops At Forest Commons|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2970|La Plaza Del Norte|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2975|HQ Shopping Center|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2976|Gateway Plaza|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2977|Southlake Town Square|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2978|Colony Square|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2980|Central Texas Marketplace|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2981|Watauga Pavilion|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2984|Chantilly Crossing|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2985|Jefferson Commons|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2987|Lakewood Towne Center|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2988|Plaza At Marysville|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2989|Northgate North|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2990|Northpointe Plaza|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2994|Sawyer Heights Village|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2998|Huebner Oaks|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
2999|Lincoln Park|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3000|Southlake Corners|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3006|Gardiner Manor Mall|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3007|John's Creek Village|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3008|Oswego Commons|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3010|Coppell Town Center|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3011|Cypress Mill Plaza|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3013|New Forest Crossing|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3018|The Shops at Hampton Oaks|76|76|Regency Centers|Regency Centers (REG)|REG|1
3021|Northgate Marketplace|76|76|Regency Centers|Regency Centers (REG)|REG|1
3024|Brookside Marketplace|22|22|Site Centers|Site Centers (SITC)|SITC|0.2
3026|Cotswold Village|22|22|Site Centers|Site Centers (SITC)|SITC|1
3029|Paramount Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3030|Santa Ana Downtown Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3031|Meridian Valley Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3033|The Market at Lake Stevens|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3035|Pleasant Hill Marketplace|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3038|Happy Valley Town Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3039|Wilsonville Old Town Square|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3040|Cascade Summit Town Square|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3041|Heritage Market Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3042|Claremont Promenade|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3043|Gateway Village|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3044|Sycamore Creek|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3045|Pinole Vista Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3046|Division Crossing|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3047|Halsey Crossing|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3048|Marketplace Del Rio|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3049|Desert Springs Marketplace|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3051|Mills Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3053|Renaissance Towne Centre|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3054|Country Club Gate Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3055|Canyon Park Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3056|Hawks Prairie Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3057|The Kress Building|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3059|Hillsboro Market Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3061|Euclid Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3062|Aurora Square|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3063|Marlin Cove Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3064|Crossroads Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3066|640 Broadway|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|0.154595
3067|Lake Grove Commons|76|76|Regency Centers|Regency Centers (REG)|REG|0.4
3069|Rush and Walton Streets Collection - 5 properties|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3070|Rhode Island Place Shopping Center|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3072|Potrero Center|76|76|Regency Centers|Regency Centers (REG)|REG|1
3073|Compo Acres Shopping Center|76|76|Regency Centers|Regency Centers (REG)|REG|1
3074|Post Road Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|1
3075|Gateway Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3076|Seabridge Marketplace|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3077|8000 Sunset Strip Shopping Center|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3079|Darinor Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|1
3080|Clocktower Plaza Shopping Center|76|76|Regency Centers|Regency Centers (REG)|REG|1
3083|Roswell Crossing Shopping Center|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3085|Pike Center|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3086|The Village at Novato|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3087|Glendora Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3088|60 Orange Street|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|0.98
3089|1739-53 & 1801-03 Connecticut Avenue|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3090|181 Main Street|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3094|Village Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|0.2
3095|Sandy Springs|76|76|Regency Centers|Regency Centers (REG)|REG|1
3096|The Hub Hillcrest Market|76|76|Regency Centers|Regency Centers (REG)|REG|1
3099|1225-1239 Second Ave|76|76|Regency Centers|Regency Centers (REG)|REG|1
3100|East Bay Bridge|30|30|Federal Realty|Federal Realty (FRT)|FRT|1
3101|Westbury Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|1
3147|Bay Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3148|Santa Teresa Village|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3149|Cypress Center West|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3150|Redondo Beach Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3151|Harbor Place Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3152|Green Valley Station|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3153|28 Jericho Turnpike|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3161|Connecticut Commons|22|22|Site Centers|Site Centers (SITC)|SITC|0.2
3164|Carillon Place|22|22|Site Centers|Site Centers (SITC)|SITC|1
3167|Woodfield Village Green|22|22|Site Centers|Site Centers (SITC)|SITC|1
3168|Merriam Village|22|22|Site Centers|Site Centers (SITC)|SITC|1
3169|Shoppers World|22|22|Site Centers|Site Centers (SITC)|SITC|1
3182|Poyner Place|22|22|Site Centers|Site Centers (SITC)|SITC|0.2
3188|Cool Springs Pointe|22|22|Site Centers|Site Centers (SITC)|SITC|1
3192|Fairfax Towne Center|22|22|Site Centers|Site Centers (SITC)|SITC|1
3196|Independence Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3197|Turnpike Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3198|Key Food - Central Avenue|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3199|Key Food - Atlantic Avenue|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3200|Family Dollar Union Turnpike|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3201|Key Food - 21st Street|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3203|Champion Supermarket|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3205|Hawthorn Hills Square S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3206|Gateway Station|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3207|Woodbridge S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3210|Devon Village|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3211|Garden State Pavilions|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3212|Park Hill Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3213|Village Crossroads|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3214|North Valley S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3215|College Park S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3216|Bell Camino Center|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3217|City Heights Center|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3218|Centre Court|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3220|Market at Southpark|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3221|Highlands Ranch S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3223|Grand Oaks Village|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3224|Davidson Commons|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3225|Jetton Village Shoppes|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3228|Century South S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|0.7
3229|Homestead S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|0.7
3230|Round Rock S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|0.7
3233|Brennan Station|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3234|Wilton River Park S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3236|Forest Park|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3237|University Town Center|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3241|Olympia West Outparcel|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3242|River Point at Sheridan|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3243|Clermont Landing|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|0.75
3248|Ridgeway Trace|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3249|HEB - Dairy Ashford & Memorial|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3250|Shoppes at Memorial Villages|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3255|Northborough Crossing|76|76|Regency Centers|Regency Centers (REG)|REG|0.3
3256|Old Connecticut Path|76|76|Regency Centers|Regency Centers (REG)|REG|0.3
3257|664 N. Michigan Avenue|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3258|Sea Ranch Centre|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3259|Diamond Bar Town Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3260|Bernardo Heights Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3270|Promenade at Manassas|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|0.2276967
3272|Darien|30|30|Federal Realty|Federal Realty (FRT)|FRT|1
3273|Preston Oaks|76|76|Regency Centers|Regency Centers (REG)|REG|1
3274|Canyon Crossing|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3275|Diamond Hills Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3276|Granada Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3277|Hawthorne Crossings|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3278|Queen Anne Marketplace|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|0.51
3279|Independence Plaza|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3281|Springdale|245|245|Brixmor|Brixmor (BRX)|BRX|1
3285|Northmall Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3287|Bakersfield Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3288|Carmen Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3289|Plaza Rio Vista|245|245|Brixmor|Brixmor (BRX)|BRX|1
3291|Cudahy Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3292|University Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3293|Felicita Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3294|Arbor - Broadway Faire|245|245|Brixmor|Brixmor (BRX)|BRX|1
3295|Lompoc Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3296|Briggsmore Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3297|Montebello Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3298|California Oaks Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3300|Pacoima Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3302|Metro 580|245|245|Brixmor|Brixmor (BRX)|BRX|1
3303|Rose Pavilion|245|245|Brixmor|Brixmor (BRX)|BRX|1
3304|Puente Hills Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3306|Ocean View Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3307|Village at Mira Mesa|245|245|Brixmor|Brixmor (BRX)|BRX|1
3308|San Dimas Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3309|Bristol Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3310|Gateway Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3311|Santa Paula Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3312|Vail Ranch Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3313|Country Hills Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3314|Gateway Plaza - Vallejo|245|245|Brixmor|Brixmor (BRX)|BRX|1
3315|Arvada Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3316|Arapahoe Crossings|245|245|Brixmor|Brixmor (BRX)|BRX|1
3317|Aurora Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3318|Villa Monaco|245|245|Brixmor|Brixmor (BRX)|BRX|1
3319|Superior Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3320|Westminster City Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3322|The Shoppes at Fox Run|245|245|Brixmor|Brixmor (BRX)|BRX|1
3323|Groton Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3324|Parkway Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3326|The Manchester Collection|245|245|Brixmor|Brixmor (BRX)|BRX|1
3329|Turnpike Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3330|North Haven Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3331|Christmas Tree Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3332|Stratford Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3333|Torrington Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3334|Waterbury Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3335|Waterford Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3336|North Dover Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3339|Coastal Way - Coastal Landing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3341|Clearwater Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3342|Coconut Creek Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3343|Century Plaza Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3344|Northgate Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3347|Sun Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3349|Regency Park Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3350|Normandy Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3351|Ventura Downs|245|245|Brixmor|Brixmor (BRX)|BRX|1
3352|Marketplace at Wycliffe|245|245|Brixmor|Brixmor (BRX)|BRX|1
3353|Venetian Isle Shopping Ctr|245|245|Brixmor|Brixmor (BRX)|BRX|1
3354|Marco Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3355|Mall at 163rd Street|245|245|Brixmor|Brixmor (BRX)|BRX|1
3356|Miami Gardens|245|245|Brixmor|Brixmor (BRX)|BRX|1
3357|Freedom Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3358|Naples Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3359|Park Shore Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3361|Chelsea Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3362|Presidential Plaza West|245|245|Brixmor|Brixmor (BRX)|BRX|1
3364|Pointe Orlando|245|245|Brixmor|Brixmor (BRX)|BRX|1
3365|Colonial Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3366|Hunter's Creek Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3367|Conway Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3368|Martin Downs Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3369|Martin Downs Village Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3370|23rd Street Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3371|Panama City Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3374|Shoppes of Victoria Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3375|East Port Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3376|Lake St. Charles|245|245|Brixmor|Brixmor (BRX)|BRX|1
3377|Cobblestone Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3378|Sarasota Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3379|Beneva Village Shoppes|245|245|Brixmor|Brixmor (BRX)|BRX|1
3380|Atlantic Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3381|Seminole Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3382|Cobblestone Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3383|Dolphin Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3385|Tyrone Gardens|245|245|Brixmor|Brixmor (BRX)|BRX|1
3386|Rutland Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3388|Downtown Publix|245|245|Brixmor|Brixmor (BRX)|BRX|1
3389|Sunrise Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3390|Carrollwood Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3391|Ross Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3392|Shoppes at Tarpon|245|245|Brixmor|Brixmor (BRX)|BRX|1
3393|Venice Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3394|Venice Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3396|Albany Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3397|Mansell Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3399|Northeast Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3400|Augusta West Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3401|Sweetwater Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3402|Vineyards at Chateau Elan|245|245|Brixmor|Brixmor (BRX)|BRX|1
3403|Cedar Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3404|Conyers Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3405|Cordele Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3407|Salem Road Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3408|Keith Bridge Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3409|Northside|245|245|Brixmor|Brixmor (BRX)|BRX|1
3410|Park Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3411|Cosby Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3412|Westgate|245|245|Brixmor|Brixmor (BRX)|BRX|1
3414|Venture Pointe|245|245|Brixmor|Brixmor (BRX)|BRX|1
3415|Banks Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3416|Barrett Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3417|Shops of Huntcrest|245|245|Brixmor|Brixmor (BRX)|BRX|1
3418|Mableton Walk|245|245|Brixmor|Brixmor (BRX)|BRX|1
3419|The Village at Mableton|245|245|Brixmor|Brixmor (BRX)|BRX|1
3421|New Chastain Corners|245|245|Brixmor|Brixmor (BRX)|BRX|1
3422|Marshalls at Eastlake|245|245|Brixmor|Brixmor (BRX)|BRX|1
3423|Pavilions at Eastlake|245|245|Brixmor|Brixmor (BRX)|BRX|1
3425|Creekwood Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3427|Holcomb Bridge Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3428|Victory Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3429|Stockbridge Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3430|Stone Mountain Festival|245|245|Brixmor|Brixmor (BRX)|BRX|1
3431|Wilmington Island|245|245|Brixmor|Brixmor (BRX)|BRX|1
3434|Haymarket Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3435|Haymarket Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3437|Annex of Arlington|245|245|Brixmor|Brixmor (BRX)|BRX|1
3438|Ridge Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3441|Southfield Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3442|Commons of Chicago Ridge|245|245|Brixmor|Brixmor (BRX)|BRX|1
3443|Rivercrest Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3444|The Commons of Crystal Lake|245|245|Brixmor|Brixmor (BRX)|BRX|1
3445|Elk Grove Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3448|Freeport Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3450|The Quentin Collection|245|245|Brixmor|Brixmor (BRX)|BRX|1
3451|Butterfield Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3452|High Point Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3453|Long Meadow Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3454|Westridge Court|245|245|Brixmor|Brixmor (BRX)|BRX|1
3456|Rollins Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3460|Tinley Park Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3461|Meridian Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3462|Columbus Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3464|Apple Glen Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3465|Market Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3470|Lincoln Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3471|Speedway Super Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3472|Sagamore Park Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3473|Westchester Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3474|West Loop Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3476|North Dixie Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3477|Florence Plaza - Florence Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3479|Jeffersontown Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3481|London Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3482|Eastgate Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3483|Stony Brook I & II|245|245|Brixmor|Brixmor (BRX)|BRX|1
3484|Plainview Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3490|The Pines Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3491|Points West Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3492|Burlington Square I, II & III|245|245|Brixmor|Brixmor (BRX)|BRX|1
3494|Holyoke Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3495|WaterTower Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3496|Lunenberg Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3497|Lynn Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3498|Berkshire Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
