comp_id|sector_id|PMSector1_id|Balance Sheet Date|MRPO Date|Price Date|Date Last Published|Symbol|Company|Bloomberg Ticker|Currency|Sector|PM Sector 1|REITrader Sector|Primary Analyst|Secondary Analyst|Market Cap Rate|Development Pipeline|Funded Development|Dividend Pace|EBITDA (1-Yr Forward)|Overhead (Annual G&A)|LT NOI Growth|Pricing Model Adjustment - Market Risk|Pricing Model Adjustment - 5 Year Cash Flow|Price|Price (Split Adjusted)|52-Week Price Range|Net Price Change|Recommendation|Shares|Insider Shares (K)|Takeout Price|Takeout Probability|Daily Total Return|1-Year Total Returns|3-Year Total Returns (Annualized)|5-Year Total Returns (Annualized)|7 Year Annualized Total Return|10 Year Annualized Total Return|15 Year Annualized Total Return|20 Year Annualized Total Return|25 Year Annualized Total Return|30 Year Annualized Total Return|Value Per SF/Unit/Bed|Unit Type|MRPO|% Price Change|Public Equity|Dividend Yield|Takeout Premium|Takeout Premium to NAV|Cash|Current Assets|Land|CIP|Other RE Assets|Other Assets|Current Liabilities|Book Value of Debt|Mark to Market Adjustment in Debt|Book Value of Preferred Stock|Mark to Market Adjustment in Preferred Stock|Other Liabilities|Operating Value of RE|Total Assets|Net Assets|Liabilities|Net Liabilities|Private Equity|NAV|NAV (rounded)|NAV (Split Adjusted)|Premium to NAV|Premium to GAV|Net GAV Premium|Debt to EBITDA|Overhead as a % of Assets|EV|G&A as % of EV|Implied Value Per Unit|Nominal NOI|Economic NOI|Cap-Ex Reserve|Nominal Cap Rate|Economic Cap Rate|Implied Nominal Cap Rate|Implied Economic Cap Rate|Implied Market Cap Rate|Implied Net Nominal Cap Rate|Implied Net Economic Cap Rate|Implied Net Market Cap Rate|Leverage|Net Leverage|Net Leverage Ex-Preferreds|Comprehensive Leverage|SS NOI Growth (4 Year)|Inflation|NOI Growth plus Inflation|Pricing Model Adjustment - Sector Risk|IRR (Unlevered Return Expectation)|Implied IRR|Intrinsic NAV|Fair Value Net GAV Premium|Warranted Premium to GAV Component: Leverage|Warranted Price|Premium to Warranted Price|Warranted NAV Premium|Warranted Premium to GAV Component: Takeout|Warranted Premium|Intrinsic Real Estate Value|Warranted Implied Nominal Cap Rate|Implied Takeout Odds|REITrader Implied Nominal Cap Rate vs Peers (120 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (60 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (20 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (5 Day Average)|REITrader Implied Cap Rate vs Peers|REITrader Warranted Implied Nominal Cap Rate Spread|REITrader Implied Nominal Cap Rate|REITrader Warranted Price|REITrader Premium to Warranted Price|Dividend Coverage Year|Dividend Coverage|Debt Maturities Measured Through Year|Implied Fully-Loaded Forward 16Q Economic Cap Rate|Same Store NOI (2019)|Same Store NOI (2022)|Nominal Cap Rate (2019 NOI)|Nominal Cap Rate (2022 NOI)|Implied Net Nominal Cap Rate (2019 NOI)|Implied Net Nominal Cap Rate (2022 NOI)|Year 1 - Defined|Year 2 - Defined|Year 3 - Defined|Year 4 - Defined|AFFO (Year 0)|AFFO (Year 1)|AFFO (Year 2)|AFFO (Year 3)|AFFO (Year 4)|AFFO Yield (Year 0)|AFFO Yield (Year 1)|AFFO Yield (Year 2)|AFFO Yield (Year 3)|AFFO Yield (Year 4)|AFFO Growth (Year 1)|AFFO Growth (Year 2)|AFFO Growth (Year 3)|AFFO Growth (Year 4)|AFFO (12-Month Back)|AFFO (12-Month Forward)|1-Year Forward REIT AFFO Yield|AFFO Growth (12-Month Forward)|AFFO Multiple (12-Month Forward)|EBITDA (Year 1)|EBITDA (Year 2)|EBITDA (Year 3)|EBITDA (Year 4)|EBITDA Multiple (Year 1)|EBITDA Multiple (Year 2)|EBITDA Multiple (Year 3)|EBITDA Multiple (Year 4)|FFO (Year 0)|FFO (Year 1)|FFO (Year 2)|FFO (Year 3)|FFO (Year 4)|FFO Yield (Year 0)|FFO Yield (Year 1)|FFO Yield (Year 2)|FFO Yield (Year 3)|FFO Yield (Year 4)|FFO Growth (Year 1)|FFO Growth (Year 2)|FFO Growth (Year 3)|FFO Growth (Year 4)|FFO (12-Month Back)|FFO (12-Month Forward)|FFO Growth (12-Month Forward)|FFO Multiple (12-Month Forward)|Same Store NOI Growth (Year 0)|Same Store NOI Growth (Year 1)|Same Store NOI Growth (Year 2)|Same Store NOI Growth (Year 3)|Same Store NOI Growth (Year 4)|Same Store NOI Growth (Year 5)|Same Store NOI Growth (12 Month Forward)|Independent Board|Non-staggered Board|Investment by Board Members|Independent Directors that own > $200K|Insider Ownership|Board Investment|Conduct|Proxy Access|Total Board Rating|State of Incorporation|Business Combination Provision|Control Share Acquistion Provision|Board Later Vote|Shareholder Amendments|State Anti-takeover Provisions|Ownership Limits from 5/50 Rule|Insider Blocking Power|Shareholder Rights Plan|Board Authority Rights Plan|Shareholder Rights Plan Total|Total WME Rating|Other Business Dealings with Management|Divergent Tax Basis of Insiders|Total Other Issues Rating|Total Corporate Governance Score
266|5|0|31/12/2020|13/11/2020|26/04/2021|23/04/2021|PK|Park Hotels|PK US EQUITY|USD|Lodging||Lodging|LH|CD|0.00848739|0|0|0|674120.43248622|60000|-0.011|0|0.02|22.13|22.13|6.93 - 24.60|0.21|BUY|236994.304|2326.155|20.04|0|0.00958025|1.728192|-0.00715534||||||||329.50663058|Room|BUY|0.00958029|5244.68394752|0|-0.09444193|-0.00188447|951000|95000|0|0|0|60000|147000|5277800|72280.49305614|0|0|552000|9701413.29909898|10807413.299099|9856413.29909898|6049080.49305614|5098080.49305614|4758332.80604284|20.07783616|20|20.07783616|0.10221041|0.04500162|0.04934362|6.4184377|0.00555174|10342764.4405761|0.00580116|344.33496382|142845.42674909|99991.79872436|0.3|0.01472419|0.01030693|0.01409011|0.00986308|0.00812189|0.01403181|0.00982226|0.00808828|0.55971585|0.51723485|0.51723485||3.82996077|0.022||||||||22.9064|-0.03389446|0.14087991||0.06801191||0.01386423||-0.00495676|-0.00479995|-0.00461476|-0.00462759|-0.00460888|-0.00474976|0.01394922|22.61130985|-0.02128624|2021||2023|0.00538293|892783.91718181|734120.43248622|0.09202617|0.07567149|0.08769879|0.07211317|2021|2022|2023|2024|-1.5533404|-0.99360077|0.72415331|0.95888393|1.12440626|0|0|0.0327227|0.04332959|0.05080914|||0.32414492|0.17261978|-1.41340549|-0.56416225|-0.0254931|-0.60084898|-39.22630414|100.8|708.085|778.23075|827.6791625|101.06909167|14.38777045|13.09093022|12.30883282|-2.12937434|-0.82043205|1.63289035|1.95876207|2.18929613|0|0|0.07378628|0.08851162|0.09892888|||0.19956742|0.11769375|-1.80213877|-0.20710145|-0.88508019|-106.85584287|-1.16666667|-1.94634046|4.21344499|0.09664519|0.06737075|0.03338567|-0.4063941|5|30|1|3|0|4|5|5|49|DE|2|2|3|0|7|0|8|5|5|10|25|3|2|5|79
267|30|30|31/12/2020|19/04/2020|26/04/2021|14/04/2021|INVH|Invitation Homes|INVH US EQUITY|USD|Single-Family Rental|Single-Family Rental|Single-Family Rental|JP|GFP||0|0|0.68|1085653.3385126|84676.81661677|0.0035|0|1.05|33.85|33.85|22.58 - 33.98|-0.09|HOLD|571900.05|1292.825|22|0|-0.00265178|0.5306843|0.14225485||||||||327.13669689|Unit|HOLD|-0.00265174|19358.8166925|0.02008863|-0.35007386|-0.30640888|213422|0|0|0|0|745900|149299|8082785|46647.10911483|0|0|769346|26228838.9462361|27188160.9462361|26974738.9462361|9048077.10911483|8834655.10911483|18140083.8371213|31.71897578|31.75|31.71897578|0.06718452|0.04482587|0.04518052|7.2485044|0.00311447|28193471.8016148|0.00300342|341.80088258|1197802.6017085|1005377.8017085|0.16064817|0.04566739|0.03833101|0.04370813|0.0366865||0.0436933|0.03667405||0.33279475|0.32751587|0.32751587|0.28972193|0.05153324|0.022|0.0255|0.002|0.07071444|0.06586584|32.55706394|0.02693338|-0.0044861|33.51029782|0.01013725|0.05647478|0|0.03797839|-0.07199396|0.04400911|0|-0.00120856|-0.00088974|-0.00069665|-0.00057892|-0.00041609|-0.00084347|0.04328076|34.34047705|-0.01428277|2021||2023|0.03794754|1106008.60846194|1286522.26988987|0.04216765|0.04904991|0.04034485|0.04692961|2021|2022|2023|2024||||||||||||||||||||||||||||||||||||||||||||||0.037|0.04489209|0.07351621|0.04800947|0.04396263|0.04095813|0.05204812|3|30|1|3|0|4|15|0|52|MD|2|2|3|0|7|0|8|5|5|10|25|3|2|5|82
268|9|9|31/12/2020|20/04/2020|26/04/2021|23/04/2021|JBGS|JBG Smith|JBGS US EQUITY|USD|Office|Office|Office|DI|DBu||220683|201735|0.9|260000|50000|-0.00746259|0.001|1|32.68|32.68|22.99 - 34.57|0.51|BUY|145610|0|47.75|0|0.01585329|0.02962445|0.00731822||||||||428.49080131|SF|BUY|0.01585328|4758.5348|0.02753978|0.46113831|0.1383819|225600|93639|1352417.95035809|271569.10918129|65514.302|137970.99932438|103102|2402934.68|31646.67422992|0|0|203443|6702099.50630777|8848810.86717153|8623210.86717153|2741126.35422992|2515526.35422992|6107684.51294161|41.94550177|42|41.94550177|-0.22089381|-0.15246678|-0.15645561|8.37436415|0.00565048|7274061.15422992|0.00687374|363.16018794|308224.07875563|221561.13899353|0.28116862|0.04598918|0.03305847|0.0542624|0.03900551||0.05451898|0.03918996||0.30977341|0.29171574|0.29171574|0.31922396|0.0222466|0.022|0.01103741|-0.0005|0.0454786|0.04488609|39.3075462|-0.11712896|0.01103971|37.17985396|-0.12102936|-0.11361523|0|-0.08047188|0.01434668|0.04990255|0|-0.00618828|-0.00548989|-0.00497124|-0.00517697|-0.00522721|-0.00545659|0.05403301|32.898652|-0.00664623|2021|0.48959454|2023|0.03454327|327662|324951.18946613|0.04888946|0.04848498|0.05795718|0.05747769|2021|2022|2023|2024|0.34873076|0.44063509|0.60390727|0.63512757|0.60753628|0.01067108|0.01348333|0.01847941|0.01943475|0.01859046|0.2635395|0.37053831|0.05169718|-0.04344212|0.37170684|0.48145314|0.01473235|0.29524959|67.87784236|||||||||1.18801979|1.18513151|1.4204781|1.48018762|1.47157419|0.03635311|0.03626473|0.04346628|0.04529338|0.04502981|-0.00243117|0.19858268|0.04203481|-0.00581915|1.18729772|1.24396816|0.0477306|26.27076891|-0.043|0.01854966|0.01741446|0.01950114|0.02502384|0.02707725|0.01826586|1|30|0|3|0|3|10|5|49|MD|2|2|0|0|4|0|8|5|0|5|17|3|0|3|69
269|4|25|31/12/2020|06/04/2020|26/04/2021|16/04/2021|SBRA|Sabra Health Care REIT|SBRA US EQUITY|USD|Health Care|Health Care - Skilled Nursing|Health Care - Skilled Nursing|LH|JM||0|0|1.2|453528.681875|33000|-0.009|0|0.99363636|18.31|18.31|10.99 - 18.74|0.43|BUY|213476.23|2288.778|23.25|0.1|0.02404919|0.721688|0.08150069|0.05534242|0.01051737|0.07773926|0.0712147||||||BUY|0.02404922|3908.7497713|0.06553796|0.26979792|0.67211299|91689|24618.43095432|0|0|0|146582|99655|2763823|117119.5|0|0|35000|5721001.70847733|5983891.13943165|5892202.13943165|3015597.5|2923908.5|2968293.63943165|13.90456277|14|13.90456277|0.31683393|0.15716465|0.1596103|5.89187433|0.00551481|6832658.2713|0.00482975||477273.171875|460658.57096094|0.03481151|0.08342476|0.08052061|0.07209411|0.06958441||0.07194206|0.06943765||0.5039526|0.49623357|0.49623357|0.33989841|0.0225|0.022|0.014|-0.009|0.0869152|0.07082508|12.36514305|0.22810624|0.00416036|19.48564944|-0.06033412|0.40138527|0.01515373|0.20220442|-0.07185813|0.06957245|0|0.00212045|0.00212395|0.00224271|0.00235411|0.00212058|0.00221031|0.07218384|18.26967929|0.00220697|2021|1.29853877|2023|0.06891185|490105|523937.01707102|0.08566769|0.09158134|0.07387628|0.07897597|2021|2022|2023|2024|1.5281577|1.55824652|1.63225021|1.68963068|1.78541522|0.08346028|0.08510358|0.08914529|0.09227912|0.09751039|0.0196896|0.04749164|0.03515421|0.05668963|1.53567991|1.57674744|0.08611401|0.02674225|11.61251289|||||||||1.79945605|1.69532058|1.77510023|1.83739807|1.93634535|0.09827723|0.09258987|0.09694704|0.10034943|0.10575343|-0.05787053|0.04705874|0.03509539|0.05385185|1.77342218|1.71526549|-0.03279348|10.67473233|0.0225|0.0225|0.0225|0.0225|0.0225|0.0225|0.0225|1|5|1|3|0|4|5|5|20|MD|0|2|0|0|2|0|8|5|0|5|15|3|2|5|40
270|19|19|31/12/2020|10/10/2017|26/04/2021|08/03/2021|EQIX|Equinix|EQIX US EQUITY|USD|Data Center|Data Center|Data Center|DG|MS||2128000|682000|11.48|2930882.6084|760000|-0.0025|0|1|716.97|716.97|594.92 - 835.00|-1.14|BUY|90554.252|440.928|0|0|-0.00158754|0.149375|0.20490876|0.18528268|0.22702262|0.24850859|0.19875704||||206734.5579565|Cabinet|BUY|-0.0015875|64924.68205644|0.01601183|||1609000|698000|0|4189408.48932315|0|2345576|1197000|15949803.2232676|152584.03|0|0|5520134|64191080.2454931|73033064.7348163|71424064.7348163|22819521.2532676|21210521.2532676|50213543.4815487|554.51337041|554.5|554.51337041|0.29297153|0.20143121|0.20596894|4.89299816|0.01040625|86135203.3097076|0.00882334|248377.35004471|3549882.6084|3007757.37140561|0.15271638|0.05530181|0.04685631|0.04602994|0.03900041||0.04585674|0.03885367||0.31245466|0.29696603|0.29696603|0.25016905|0.02945235|0.022|0.0195|-0.004|0.06407204|0.04696874|577.76214504|0.17143991|0.00748072|788.54577936|-0.09076934|0.42205007|0|0.29671554|0.03821877|0.04286368|0|-0.0047845|-0.00414857|-0.00408744|-0.00406095|-0.0040434|-0.00427036|0.04580298|721.77137835|-0.00665221|2021|1.75032728|2023|0.03239313|3218982|3558608.11244453|0.05014687|0.05543774|0.04158223|0.04596946|2021|2022|2023|2024|16.34113279|20.09375716|21.95049085|23.70766818|25.88418984|0.02279193|0.02802594|0.03061563|0.03306647|0.03610219|0.22964285|0.09240351|0.08005185|0.09180665|17.27928888|20.55794058|0.02867336|0.1897446|34.87557507|3163904.24317355|3341852.67759836|3593865.72381447|3943563.73743269|0.02493824|0.02361032|0.02195469|0.02000785|14.71133356|19.63242727|21.7035326|23.84183516|26.51395393|0.02051876|0.02738249|0.03027119|0.0332536|0.03698056|0.33451038|0.1054941|0.09852325|0.11207689|15.94160699|20.1502036|0.26400078|35.58127819|0|0.07|0.043|0.035|0.02|0.02|0.06325|0|30|1|3|0|4|10|5|49|DE|2|2|3|0|7|0|8|5|0|5|20|3|2|5|74
282|20|20|31/12/2020|15/11/2020|26/04/2021|06/04/2021|WPC|WP Carey Inc|WPC US EQUITY|USD|Net Lease|Net Lease|Net Lease|SA|HH||189725|112405|4.184|1095430.56102308|81266.5|-0.0175|0|1|73.67|73.67|54.63 - 74.36|0.29|SELL|176857.606|1215.044|0|0|0.00395201|0.2949205|0.10799706|0.08896166|0.08659499|0.1344612|0.13563705|0.13644802|||165.7393488|SF|SELL|0.00395203|13029.09983402|0.05679381|||248662|26257|0|147935.08609083|348532.9|868275|790177|6950813|457627.24634525|0|0|145844|15905508.0858609|17545170.0719518|17296508.0719518|8344461.24634525|8095799.24634525|9200708.82560651|52.02325777|52|52.02325777|0.4160974|0.21820199|0.22133895|6.1182801|0.00463184|21124899.0803652|0.00384695|201.90400438|1125960.07225453|1081162.47021907|0.03978614|0.07079058|0.06797409|0.0581107|0.0557987||0.05796145|0.05565539||0.47559877|0.46805975|0.46805975|0.37818778|-6.633E-05|0.022|0.0045|0.002|0.07362482|0.06259619|58.29338883|0.14775373|-0.01005025|78.87328527|-0.06597019|0.51611584|0|0.27454279|0.01153287|0.05571202|0|0.00018708|0.00106566|0.00140021|0.00178984|0.00194821|0.0011107|0.05727319|75.43724038|-0.02342663|2021|1.08779276|2023|0.05195337|1096236.42187476|1089204.70262259|0.06892181|0.06847972|0.05643135|0.05606938|2021|2022|2023|2024|4.55026952|4.55132491|4.48376026|4.47860649|4.49979395|0.06176557|0.0617799|0.06086277|0.06079281|0.06108041|0.00023194|-0.01484505|-0.00114943|0.00473082|4.55053337|4.53443375|0.06155061|-0.00353796|16.24679157|||||||||4.89256274|4.76188672|4.69908294|4.6996538|4.7258139|0.06641187|0.06463807|0.06378557|0.06379332|0.06414842|-0.02670911|-0.01318884|0.00012148|0.00556639|4.85989374|4.74618578|-0.02339721|15.52193772|-0.01142417|0.00446743|0.00059754|-0.00013093|-0.00142573|0.00069523|0.00349996|5|30|1|3|0|4|10|5|54|MD|2|2|0|0|4|0|8|5|0|5|17|3|0|3|74
314|91|91|31/12/2020|15/09/2020|26/04/2021|14/04/2021|GLPI|Gaming & Leisure Properties|GLPI US EQUITY|USD|Gaming|Gaming|Gaming|SA|DBa||0|0|2.4|1083233.96677596|68023|-0.0185|0|1|46.04|46.04|25.56 - 46.06|0.1|SELL|232780.891|13015.417|0|0|0.00217677|0.638756|0.16043941|0.14329686|0.0982768||||||668.04190652|SF (Gaming)|SELL|0.00217675|10717.23222164|0.05212858|||486451|802692|0|0|0|44665|119397|6283019|523000|0|0|0|14838673.0875494|16172481.0875494|15686030.0875494|6925416|6438965|9247065.08754939|39.72433067|39.75|39.72433067|0.15898743|0.09090548|0.09372462|5.35116898|0.0042061|17156197.22164|0.00396492|728.77057579|1103783.96677596|1070670.44777268|0.03|0.07438562|0.07215406|0.06818705|0.06614144||0.06801129|0.06597095||0.42822224|0.41049041|0.41049041|0.29262422|0.00988882|0.022|0.0035|-0.001|0.07648759|0.06620209|39.69535829|0.09419506|-0.00013908|43.08107418|0.06868273|0.08450095|0|0.04981412|-0.00382968|0.07095727|0|0.00329096|0.00383351|0.00422892|0.00415225|0.00416953|0.00387641|0.06789393|46.36721484|-0.00705703|2021|1.31258767|2023||1045000|1116789.73232919|0.07042409|0.0752621|0.06438923|0.06881266|2021|2022|2023|2024|3.25656296|3.1502104|3.25089952|3.26997754|3.37811921|0.07073334|0.06842334|0.07061033|0.07102471|0.07337357|-0.03265792|0.03196267|0.00586854|0.03307107|3.22997482|3.17538268|0.06897008|-0.01690172|14.49903984|||||||||3.11521414|3.18321116|3.2910765|3.29676192|3.36920125|0.06766321|0.06914012|0.07148298|0.07160647|0.07317987|0.0218274|0.0338857|0.00172753|0.02197287|3.1322134|3.2101775|0.02489106|14.3418861|-0.33746898|0.008|0.01278286|0.01350668|0.01333093|0|0.00919572|5|30|1|3|1|5|15|5|60|PA|0|0|0|0|0|0|8|5|0|5|13|3|2|5|78
324|91|91|31/12/2020|01/06/2020|26/04/2021|06/04/2021|MGP|MGM Growth Properties|MGP US EQUITY|USD|Gaming|Gaming|Gaming|SA|DBa||0|0|1.95|961204|16076|-0.0085|0|1|35.44|35.44|21.96 - 35.44|0.27|BUY|265068.374|442.14|36.2|0.1|0.00767696|0.4718305|0.14165459|0.16018235|||||||4309.24105114|SF (Gaming)|BUY|0.007677|9394.02317456|0.05502257|0.0214447|0.05131451|101385|0|0|0|0|25525|260593|5713000|120000|0|0|33614|15127418.3403997|15254328.3403997|15152943.3403997|6127207|6025822|9127121.34039973|34.43308307|34.5|34.43308307|0.02924272|0.01749679|0.01761386|5.83811033|0.00105386|15419845.17456|0.00104255|4384.63895229|977280|947961.6|0.03|0.06460322|0.06266513|0.06349231|0.06158754||0.06348501|0.06158046||0.40167006|0.39766677|0.39766677|0.29918135|0.01346985|0.022|0.0135|-0.001|0.0759085|0.07376987|33.88692233|0.02742984|-0.00079479|38.75319762|-0.08549482|0.12546406|0|0.07557118|-0.04375316|0.06009217|0|-0.00110737|-0.00101528|-0.00107422|-0.00063019|-0.0005252|-0.00095677|0.06306075|35.840731|-0.01118088|2021|1.19149025|2023||709500|994871.04|0.04690159|0.06576608|0.04608977|0.06462774|2021|2022|2023|2024|2.08939921|2.32340599|2.37430602|2.45556332|2.48115655|0.05895596|0.06555886|0.06699509|0.0692879|0.07001006|0.11199716|0.02190751|0.0342236|0.01042255|2.14790091|2.336131|0.06591792|0.08763444|15.17038216|||||||||2.024254|2.31091424|2.36583316|2.46445283|2.51665035|0.05711778|0.06520638|0.06675601|0.06953874|0.07101158|0.14161278|0.02376502|0.04168496|0.02118017|2.09591906|2.32464397|0.10912869|15.24534529|0.018|0.018|0.018|0.018|0.018|0|0.018|0|0|1|2|0|3|10|0|13|DE|0|0|0|0|0|0|0|5|0|5|5|3|2|5|23
332|19|19|31/12/2020|03/02/2021|26/04/2021|08/03/2021|QTS|QTS Realty Trust|QTS US EQUITY|USD|Data Center|Data Center|Data Center|DG|MS||731000|211000|2|273705.3732595|59220.6|-0.0065|0|1|65.99|65.99|57.12 - 72.56|-0.43|HOLD|82434.513|8963.802|80|0.1|-0.00647399|0.1424898|0.29096737|0.10325155|0.17522021||||||1157.73801594|SF|HOLD|-0.00647395|5439.85351287|0.03030762|0.21230489|0.71570997|610325|43963|0|1260087.68776172|0|218471|226643|2080708|30774.90254406|423250|111434.675|105201|4688915.375274|6821762.06303572|6211437.06303572|2978011.57754406|2367686.57754406|3843750.48549166|46.62792738|46.75|46.62792738|0.41524626|0.23397225|0.25696196|5.37213787|0.00868113|7807540.09041406|0.00758505|1428.61658589|316925.9732595|253540.7786076|0.2|0.06759047|0.05407237|0.0547747|0.04381976||0.05377288|0.0430183||0.4365458|0.38118177|0.2951011|0.3292074|0.012|0.022|0.0155|-0.004|0.06506914|0.0465247|50.13531831|0.20105522|-0.00188348|64.21846682|0.02758604|0.3772533|0.02327146|0.23345122|0.05491747|0.05574173|0.2010282|0.00514921|0.00452404|0.0045652|0.00459299|0.00470136|0.00470786|0.0547812|65.97789208|0.00018351|2021|0.87015297|2023|0.03801184|332757.86527823|343519.99003621|0.07096692|0.07326214|0.05645908|0.05828509|2021|2022|2023|2024|1.72328003|1.74030594|1.90988113|2.0888305|2.25431743|0.02611426|0.02637227|0.02894198|0.03165374|0.0341615|0.00987994|0.09743987|0.0936966|0.07922468|1.72753651|1.78269974|0.0270147|0.03193173|37.01688995|||||||||2.52312133|2.9427728|3.18667733|3.51337389|3.82830181|0.0382349|0.04459422|0.04829031|0.053241|0.05801336|0.16632235|0.08288256|0.1025195|0.08963689|2.6280342|3.00374893|0.14296417|21.96921297|0|0.012|0.012|0.012|0.012|0.012|0.012|5|30|1|3|1|5|5|0|45|MD|1.75|1.75|0|0|3.5|0|6|4.375|0|4.375|13.875|2|0|2|60.875
341|91|91|31/12/2020|15/09/2020|26/04/2021|06/04/2021|VICI|VICI Properties|VICI US EQUITY|USD|Gaming|Gaming|Gaming|SA|DBa||0|0|1.32|1594746.4|38049|-0.014|0|1|30.91|30.91|14.87 - 30.91|0.11|HOLD|605663.115|590.501|0|0|0.00357142|0.790565|0.22047384||||||||484.84573901|SF (Gaming)|HOLD|0.00357143|18721.04688465|0.04270463|||16993|0|158190|0|0|943224|730736|8550000|159804.93886524|0|0|151506|23853440.66771|24971847.66771|24954854.66771|9592046.93886524|9575053.93886524|15379800.7288448|25.39332568|25.5|25.39332568|0.21724899|0.13380052|0.13389163|5.35069839|0.00152368|28296100.8235152|0.00134467|549.71835009|1632795.40000001|1629103.35812744|0.00226118|0.06845115|0.06829637|0.06037318|0.06023667||0.06036833|0.06023183||0.38411443|0.38369504|0.38369504|0.28189478|0.01380944|0.022|0.008|-0.001|0.07716184|0.06755876|25.77550112|0.12347084|0.00093387|30.30340427|0.02001741|0.19336099|0|0.11916934|0.04690737|0.06116689|0|-0.00218359|-0.00281823|-0.0031547|-0.00352206|-0.00364433|-0.00291965|0.06109787|30.35552903|0.0182659|2021|1.37601317|2023||875897|1659593.76848865|0.03671994|0.06957461|0.032384|0.06135913|2021|2022|2023|2024|1.62145587|1.81633738|1.92241793|2.06634377|2.24179905|0.05245732|0.05876213|0.06219404|0.06685033|0.07252666|0.12018922|0.05840355|0.07486709|0.08491098|1.67017625|1.84285752|0.05962011|0.10339105|16.77286481|||||||||1.69154672|1.90492607|2.00948239|2.15753609|2.34147884|0.0547249|0.06162815|0.06501075|0.06980059|0.0757515|0.12614452|0.05488734|0.07367753|0.08525593|1.74489156|1.93106515|0.10669637|16.00671008|0.00037867|0.01501951|0.01641257|0.01923802|0.01971706|0|0.01536778|5|30|1|3|0|4|12|5|56|MD|2|2|3|0|7|0|8|5|5|10|25|3|2|5|86
345|105|105|31/12/2020|07/10/2020|26/04/2021|23/03/2021|CCI|Crown Castle|CCI US EQUITY|USD|Tower|Tower|Tower|DG|MS||1063000|1063000|5.32|3963767.16736|315000|0.004|0.0065|1|186.1|186.1|146.77 - 187.18|-1.08|SELL|433400|1965.93|180|0.1|-0.00576982|0.122102|0.1628155|0.16888307|0.14819746|0.16830445|0.13137876|0.10920697|||2088.26412443|Tower|SELL|-0.00576985|80655.74|0.02858678|-0.03277808|0.35937468|232000|720000|0|1063000|0|897000|429000|43744180.4549913|510886.25|0|0|1065000|100225218.125333|103137218.125333|102905218.125333|45749066.7049913|45517066.7049913|57388151.420342|132.41382423|132.5|132.41382423|0.40544238|0.22559837|0.22610698|10.97748143|0.00305418|126172806.704991|0.00249658|2559.37311279|4218767.16736|3830335.319632|0.09207236|0.04209287|0.03821728|0.03434475|0.03118255||0.0343305|0.03116961||0.44357476|0.4423203|0.4423203|0.44038767|0.04048783|0.022|0.026|-0.004|0.06807899|0.05829901|122.14205983|0.28154803|-0.00652819|165.2644242|0.12607417|0.24809041|0.00689566|0.13835499|-0.05016345|0.03698704|1|0.00010628|-0.0003035|-0.0003411|-0.00038166|-0.0004207|-0.00023|0.03453546|184.48943177|0.00872987|2021|0.93224917|2023|0.03202134|3844720|4345250.80944768|0.0383608|0.04335487|0.03128667|0.03535977|2021|2022|2023|2024|4.74022366|4.95956559|5.25893135|5.41427991|5.66225963|0.02547138|0.02665|0.02825863|0.02909339|0.0304259|0.04627249|0.06036129|0.02953995|0.04580105|4.79505914|5.03440703|0.02705216|0.04991552|36.96562453|3613255.02405859|3826155.13882489|3973527.64438204|4165903.70570534|0.03417772|0.03227595|0.03107888|0.0296437|6.12595644|6.30781455|6.74172325|7.02778727|7.4124207|0.03291755|0.03389476|0.03622635|0.0377635|0.03983031|0.02968648|0.06878907|0.04243188|0.05473037|6.17142097|6.41629173|0.03967818|29.00429219|0.045|0.051|0.042|0.032|0.043|0.045|0.04875|0|30|1|3|0|4|10|5|49|DE|2|2|3|0|7|0|8|5|0|5|20|3|2|5|74
