Date|comp_id|sector_id|PMSector1_id|Beginning of Month Date|Balance Sheet Date|End of Month Date|Date Last Published|MRPO Date|Price Date|Symbol|Company|Bloomberg Ticker|Currency|Sector|Sector Abbreviation|PM Sector 1|REITrader Sector|Primary Analyst|Secondary Analyst|Market Cap Rate|Development Pipeline|Funded Development|Dividend Pace|EBITDA (1-Yr Forward)|Overhead (Annual G&A)|LT NOI Growth|Pricing Model Adjustment - Market Risk|Pricing Model Adjustment - 5 Year Cash Flow|Price|Price (Split Adjusted)|52-Week Price Range|Net Price Change|Recommendation|Shares|Insider Shares (K)|Takeout Price|Takeout Probability|Daily Total Return|1-Year Total Returns|3-Year Total Returns (Annualized)|5-Year Total Returns (Annualized)|7 Year Annualized Total Return|10 Year Annualized Total Return|15 Year Annualized Total Return|20 Year Annualized Total Return|25 Year Annualized Total Return|30 Year Annualized Total Return|Value Per SF/Unit/Bed|Unit Type|MRPO|% Price Change|Public Equity|Dividend Yield|Takeout Premium|Takeout Premium to NAV|Cash|Current Assets|Land|CIP|Other RE Assets|Other Assets|Current Liabilities|Book Value of Debt|Mark to Market Adjustment in Debt|Book Value of Preferred Stock|Mark to Market Adjustment in Preferred Stock|Other Liabilities|Operating Value of RE|Total Assets|Net Assets|Liabilities|Net Liabilities|Private Equity|NAV|NAV (rounded)|NAV (Split Adjusted)|Premium to NAV|Premium to GAV|Net GAV Premium|Debt to EBITDA|Overhead as a % of Assets|EV|G&A as % of EV|Implied Value Per Unit|Nominal NOI|Economic NOI|Cap-Ex Reserve|Nominal Cap Rate|Economic Cap Rate|Implied Nominal Cap Rate|Implied Economic Cap Rate|Implied Market Cap Rate|Implied Net Nominal Cap Rate|Implied Net Economic Cap Rate|Implied Net Market Cap Rate|Leverage|Net Leverage|Net Leverage Ex-Preferreds|Comprehensive Leverage|SS NOI Growth (4 Year)|Inflation|NOI Growth plus Inflation|Pricing Model Adjustment - Sector Risk|IRR (Unlevered Return Expectation)|Implied IRR|Intrinsic NAV|Warranted Premium to GAV Component: Leverage|Warranted Price|Premium to Warranted Price|Warranted NAV Premium|Warranted Premium to GAV Component: Takeout|Warranted Premium|Intrinsic Real Estate Value|Warranted Implied Nominal Cap Rate|Implied Takeout Odds|REITrader Implied Nominal Cap Rate vs Peers (120 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (60 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (20 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (5 Day Average)|REITrader Implied Cap Rate vs Peers|REITrader Warranted Implied Nominal Cap Rate Spread|REITrader Implied Nominal Cap Rate|REITrader Warranted Price|REITrader Premium to Warranted Price|Dividend Coverage Year|Dividend Coverage|Debt Maturities Measured Through Year|Implied Fully-Loaded Forward 16Q Economic Cap Rate|Same Store NOI (2019)|Same Store NOI (2022)|Nominal Cap Rate (2019 NOI)|Nominal Cap Rate (2022 NOI)|Implied Net Nominal Cap Rate (2019 NOI)|Implied Net Nominal Cap Rate (2022 NOI)|Year 1 - Defined|Year 2 - Defined|Year 3 - Defined|Year 4 - Defined|AFFO (Year 0)|AFFO (Year 1)|AFFO (Year 2)|AFFO (Year 3)|AFFO (Year 4)|AFFO Yield (Year 0)|AFFO Yield (Year 1)|AFFO Yield (Year 2)|AFFO Yield (Year 3)|AFFO Yield (Year 4)|AFFO Growth (Year 1)|AFFO Growth (Year 2)|AFFO Growth (Year 3)|AFFO Growth (Year 4)|AFFO (12-Month Back)|AFFO (12-Month Forward)|1-Year Forward REIT AFFO Yield|AFFO Growth (12-Month Forward)|AFFO Multiple (12-Month Forward)|EBITDA (Year 1)|EBITDA (Year 2)|EBITDA (Year 3)|EBITDA (Year 4)|EBITDA Multiple (Year 1)|EBITDA Multiple (Year 2)|EBITDA Multiple (Year 3)|EBITDA Multiple (Year 4)|FFO (Year 0)|FFO (Year 1)|FFO (Year 2)|FFO (Year 3)|FFO (Year 4)|FFO Yield (Year 0)|FFO Yield (Year 1)|FFO Yield (Year 2)|FFO Yield (Year 3)|FFO Yield (Year 4)|FFO Growth (Year 1)|FFO Growth (Year 2)|FFO Growth (Year 3)|FFO Growth (Year 4)|FFO (12-Month Back)|FFO (12-Month Forward)|FFO Growth (12-Month Forward)|FFO Multiple (12-Month Forward)|Same Store NOI Growth (Year 0)|Same Store NOI Growth (Year 1)|Same Store NOI Growth (Year 2)|Same Store NOI Growth (Year 3)|Same Store NOI Growth (Year 4)|Same Store NOI Growth (Year 5)|Same Store NOI Growth (12 Month Forward)|Non-staggered Board|Investment by Board Members|Independent Directors that own > $200K|Insider Ownership|Board Investment|Conduct|Proxy Access|Total Board Rating|State of Incorporation|Business Combination Provision|Control Share Acquistion Provision|Board Later Vote|Shareholder Amendments|State Anti-takeover Provisions|Ownership Limits from 5/50 Rule|Insider Blocking Power|Shareholder Rights Plan|Board Authority Rights Plan|Shareholder Rights Plan Total|Total WME Rating|Other Business Dealings with Management|Divergent Tax Basis of Insiders|Total Other Issues Rating|Total Corporate Governance Score
27/04/2016|37|9|9||31/12/2015|||01/02/2016|27/04/2016|HIW|Highwoods Properties|HIW US EQUITY|USD|Office||Office||JR|TG||545550|212227|1.7|380000|37000||||47.54|46.78539663||0.13|HOLD|99081.932|2422.381|47.75|0|0.00274204||||||||||204.11097682|SF|HOLD|0.00274204|4710.35504728|0.03575936|0.00441733||5036|278375|113745.97088196|313083.47453691|0|21737|188085|2120386|42205.41509898|29050|10167.5|10517.892775|6119457.6371817|6851435.08260057|6846399.05767958|2400411.80787398|2395375.80787398|4451023.27472659|44.922653|45|44.20959483|0.05826341|0.03785|0.037878|5.56671053|0.00540032|6378789.4346561|||400224.45196875|291601.32757788|0.27140552|0.06540195|0.0476515|0.063016|0.045913||0.06301503|0.06301503||0.35035168|0.3498738|0.344145|0.422853|||||||||47.478977|0.00128526|0.056905||||0.06307|0.22515801||||||||||2016|1.11176471|2018|0.045617|||||||2016|2017|2018|2019|1.76|1.89|2.08|2.23|2.38|0.03702146|0.03975599|0.04375263|0.04690787|0.0500631|0.07386364|0.1005291|0.07211538|0.06726457|1.7925|1.9375||0.080892|24.53677419|||||||||3.08|3.25|3.47|3.72|3.97|0.06478755|0.06836348|0.07299117|0.07824989|0.08350862|||||3.1225|3.305|0.058446|14.38426626|0.067|0.045|0.034|0.042|0.04||0.04225|5|1|3|0||20||30|MD|2|2|0||4|0|8|5|0||17|2|1|3|50
27/04/2016|39|5|5||31/12/2015|||01/03/2016|27/04/2016|HST|Host Hotels & Resorts|HST US EQUITY|USD|Lodging||Lodging||LH|DGu|0.07223054|0|0|0.8|1477027.7833776|104000||||15.94|15.85317753||0.43|HOLD|760095.5954|13486.894|18.75|0.1|0.02772405||||||||||319.55338046|Room|HOLD|0.02772405|12115.92379068|0.05018821|0.17628607||328000|220000|0|4000.08|0|298000|243000|4264000|77512.12777811|0|0|442000|18515365.565471|19365365.645471|19037365.1309296|5026512.12777811|4698512.12777811|14338853.5176929|18.864539|18.75|18.76178706|-0.15502838|-0.114788|-0.116766|2.66481108|0.00537041|16292436.3529955|||1567699.2463305|1078259.8461413|0.31220236|0.08467018|0.05823595|0.095649|0.065787|0.081596|0.09586388|0.09586388|0.09586388|0.25956195|0.2468047|0.246804|0.226768|||||||||16.399599|-0.02802501|-0.130666||||0.093739|0||||||||||2016|1.31221395|2018|0.063272|||||||2016|2017|2018|2019|0.8999209|1.04977116|1.09195716|1.11692124|1.1242576|0.05645677|0.06585766|0.06850421|0.07007034|0.07053059|0.16651492|0.0401859|0.02286178|0.00656838|0.93738347|1.06031766||0.131146|15.0332307|1477.02778338|1521.38022705|1548.79063657|1557.32529871|11.0305551|10.7089839|10.5194569|10.46180677|1.48528845|1.69007415|1.75082866|1.78760384|1.79922105|0.09317995|0.10602724|0.10983869|0.11214579|0.1128746|||||1.53648488|1.70526278|0.109846|9.34753295|0.04094011|0.04811867|0.03377982|0.01922984|0.00552933||0.04453396|30|1|2|0||20||55|MD|0|0|0||0|0|8|5|0||13|3|2|5|73
27/04/2016|48|11|11||31/12/2015|||09/03/2016|27/04/2016|KIM|Kimco Realty|KIM US EQUITY|USD|Strip Center||Strip Center||JW|JC||504271|143216|1.02|1241091.0300937|108000||||28.72|28.72||0.15|SELL|415852.325|15660|0|0|0.00525026||||||||||230.04530297|SF|SELL|0.00525026|11943.278774|0.03551532|||189534|73934|0|252967.26288674|1854426.8608|2329269.49838577|265241|7466465|166881.19196072|800000|19100|163306|15399309.185361|20099440.8074335|19909906.5317811|8880993.19196072|8691459.19196072|11218447.6154728|26.976998|27|26.976998|0.06461067|0.036062|0.036405|5.86333381|0.00537328|16124140.6195407|||927304.82100749|780936.67280914|0.15784254|0.0602173|0.05071245|0.058121|0.048947||0.05810206|0.05810206||0.44185275|0.4365394|0.395399|0.404842|||||||||26.948726|0.06572756|-0.001049||||0.060252|0||||||||||2016|1.04648322|2018|0.048144|||||||2016|2017|2018|2019|1.04255606|1.06741288|1.15939743|1.24851151|1.33791458|0.0363007|0.03716619|0.04036899|0.04347185|0.04658477|0.02384219|0.08617523|0.07686241|0.07160773|1.04877027|1.09040902||0.039702|26.33874036|||||||||1.56|1.51458556|1.61508641|1.71299039|1.81975579|0.05431755|0.05273627|0.0562356|0.05964451|0.06336197|||||1.54864639|1.53971077|-0.00577|18.65285384|0.031|0.02836137|0.03720081|0.03093831|0.02886479||0.03057123|5|1|3|0||15||28|MD|0|2|0||2|5|8|5|0||20|2|0|2|50
27/04/2016|50|9|9||31/12/2015|||01/12/2014|27/04/2016|KRC|Kilroy Realty Corp|KRC US EQUITY|USD|Office||Office||JR|TG||1240000|774700|1.4|355000|50000||||64.89|63.20684619||-0.1|SELL|95522.166|1.986057|71.25|0|-0.0015387||||||||||582.95584806|SF|SELL|-0.0015387|6198.43335174|0.02157497|0.09801202||25508|47375|706965.86391|1380273.11394989|262300|0|281315|2238508|95963.98465213|200000|8080|49361|7597317.2919501|10019739.26981|9994231.18016349|2873227.98465213|2847719.98465213|7146511.28515786|74.815213|74.75|72.87461336|-0.13266303|-0.094621|-0.094862|6.23380282|0.00499014|6649239.44817874|||380439.78561806|292299.7385223|0.23167936|0.05007554|0.03847407|0.055308|0.042494||0.05532368|0.05532368||0.28675676|0.2849363|0.264116|0.330358|||||||||61.66599|0.05228182|-0.175757||||0.057252|0.33639468||||||||||2016|1.35|2018|0.042483|||||||2016|2017|2018|2019|1.66|1.89|2.18|2.38|2.49|0.02558175|0.02912621|0.03359532|0.03667745|0.03837263|0.13855422|0.15343915|0.09174312|0.04621849|1.7175|1.9625||0.142649|33.06496815|||||||||3.39|3.4|3.7|3.9|4.07|0.05224226|0.05239636|0.05701957|0.06010171|0.06272153|||||3.3925|3.475|0.024318|18.67338129|0.047|0.07|0.052|0.038|0.052||0.0655|5|1|2|0||15||28|MD|2|2|3||7|0|8|5|0||20|3|0|3|51
27/04/2016|52|6|6||31/12/2015|||01/04/2016|27/04/2016|LPT|Liberty Property Trust|LPT US EQUITY|USD|Industrial||Industrial||EF|VT||888260.75|467333.95125|1.9|505186.46433497|69000||||35.59|35.59||0.49|SELL|150283|1374.027|37.75|0.1|0.01396011||||||||||92.33243817|SF|SELL|0.01396011|5348.57197|0.05338578|0.06069121||35353|127364|294846.125|544464.65789696|624897.34303432|0|149323|3492304.55|110901.40963517|7537|279.70291783|180000|8283888.7053093|9910813.83124058|9875460.783814|3940345.662553|3904992.662553|5970468.16868758|39.728167|39.75|39.728167|-0.10416204|-0.062749|-0.062973|6.84292196|0.00696209|7661992.5540483|||526519.18432852|441535.82276861|0.16140601|0.06355942|0.05330055|0.067814|0.056869||0.067831|0.067831||0.39758043|0.3954238|0.394632|0.439893|||||||||32.470671|0.09606605|-0.182679||||0.071419|0.63177138||||||||||2016|0.96268558|2018|0.052439|||||||2016|2017|2018|2019|2.01322355|1.82910261|1.83655113|1.98059186|2.06041814|0.05656711|0.05139372|0.05160301|0.05565023|0.05789318|-0.09145578|0.00407223|0.07843001|0.04030426|1.96719332|1.83096474||-0.069251|19.43784018|||||||||2.68733113|2.44948162|2.45433858|2.64333823|2.75621143|0.07550804|0.068825|0.06896147|0.07427194|0.07744342|||||2.62786875|2.45069586|-0.067421|14.52240589|0.02037222|0.02185843|0.017452|0.02271269|0.01930136||0.02075682|5|0|3|0||15||28|MD|0|0|0||0|0|8|5|0||13|3|2|5|46
27/04/2016|54|7|7||31/12/2015|||10/03/2016|27/04/2016|MAC|Macerich|MAC US EQUITY|USD|Mall||Mall||DB|SA||583000|308569|2.72|881801.68733945|74382.8||||77.17|77.17||0.13|SELL|165533.112|9758|95|0.2|0.00168744||||||||||846.26660186|SF|SELL|0.00168744|12774.19025304|0.03524686|0.23104833||986434|146817|148015.4|678805.5560898|0|112196.18916883|101000.759|7326112|16949.91656439|0|0|336533.5|21216362.4898735|23288630.6351321|22302196.4967312|7780596.17556439|6794162.17556439|15508034.4595677|93.685391|93.75|93.685391|-0.17628566|-0.117389|-0.122581|7.18946005|0.00319395|18482518.4217467|||925153.23233945|821613.78318895|0.111916|0.04360565|0.03872548|0.049405|0.043876||0.04969768|0.04969768||0.33409419|0.3046409|0.30464|0.286616|||||||||75.778594|0.01836146|-0.191138||||0.049965|0.2579107||||||||||2016|1.19949674|2018|0.045|||||||2016|2017|2018|2019|3.0874286|3.26263112|3.56969432|3.86322883|4.07346997|0.04000815|0.04227849|0.04625754|0.05006128|0.05278567|0.05674707|0.09411521|0.08222959|0.05442109|3.13122923|3.33939692||0.066481|23.10896304|||||||||3.9495736|4.11909299|4.48930901|4.8281281|5.06543334|0.05118017|0.05337687|0.05817428|0.06256483|0.06563993|||||3.99195345|4.211647|0.055034|18.32299813|0.066|0.04942164|0.04604243|0.03685844|0.03063674||0.04857684|5|1|3|1||0||12|MD|0|2|0||2|0|8|5|0||15|2|0|2|29
27/04/2016|57|8|8||31/12/2015|||13/11/2015|27/04/2016|ELS|Equity Lifestyle Props|ELS US EQUITY|USD|Manufactured Home Park||Manufactured Home Park||DBr|RB||0|0|1.7|400425.41064767|53500.93545313||||70.26|35.13||-0.03|SELL|92015.780119801|9126.014|65|0|-0.0004268||||||||||57.3|Site|SELL|-0.0004268|6465.02871122|0.02419584|-0.07486479||80258|66328|9581|0|170634.86016|68681.70909091|309432|2145713|88527.52996162|136144|0|0|7378371.30903088|7773854.87828179|7693596.83706294|2679816.52996162|2599558.52996162|5094038.34832017|55.360486|55.25|27.680243|0.26913626|0.176359|0.178198|5.15815167|0.00688216|8749361.71314678|||439721.80945313|400561.93445313|0.08905602|0.05959605|0.05428867|0.050661|0.046149||0.05058233|0.05058233||0.3447217|0.3378859|0.32019|0.290379|||||||||67.076038|0.04746795|0.211622||||0.052338|0||||||||||2016|1.68150486|2018|0.044617|||||||2016|2017|2018|2019|2.63080886|2.85855826|3.09520918|3.31812044|3.54407317|0.03744391|0.04068543|0.04405365|0.04722631|0.05044226|0.08657011|0.08278681|0.07201816|0.0680966|2.68774621|2.91772099||0.085564|24.08043821|||||||||2.83992514|3.26481514|3.50422491|3.7302447|3.95930595|0.04042023|0.04646762|0.04987511|0.05309201|0.05635221|||||2.94614764|3.32466758|0.128479|21.13293984|0.055|0.04260764|0.03806567|0.03366374|0.03181652||0.04147215|5|1|3|1||15||27|MD|0|2|0||2|0|8|5|0||15|2|0|2|44
27/04/2016|70|1|1||31/12/2015|||01/03/2016|27/04/2016|PPS|Post Properties|PPS US EQUITY|USD|Apartment||Apartment||DBr|JP||546785|223626|1.88|206474.62485224|18838.25||||58.08|58.08||-0.86|HOLD|54152.026582721|1081.899|67.25|0.2|-0.01459111||||||||||225.01435405|Unit|HOLD|-0.01459111|3145.14970392|0.03236915|0.15788567||28611|0|26759.9|255313.77678236|1755|38049|103681|939931|16472.9722588|43392.3|9641.76906|0|4602668.612|4953157.28878236|4924546.24356547|1113119.0413188|1084508.0413188|3840038.24746356|70.912179|71|70.912179|-0.18095875|-0.140292|-0.141107|4.41371428|0.00380328|3907780.11367777|||230133.4306|206098.8056|0.10443778|0.05|0.04477811|0.058159|0.052085||0.05821448|0.05821448||0.22472919|0.2202249|0.209455|0.241627|||||||||58.696338|-0.01050045|-0.172268||||0.057706|0.1423556||||||||||2016|1.43594818|2018|0.050083|||||||2016|2017|2018|2019|2.54644057|2.69958257|2.8472252|3.00573776|3.11261341|0.04384367|0.04648042|0.04902247|0.05175168|0.05359183|0.06013963|0.05469091|0.05567265|0.03555721|2.58472607|2.73649323||0.058716|21.22424401|||||||||2.98202012|3.14480563|3.29934424|3.47496057|3.60670963|0.05134332|0.0541461|0.05680689|0.05983059|0.062099|||||3.0227165|3.18344028|0.053171|18.24441323|0.022|0.02239823|0.01557163|0.02035404|0.01406001||0.02069158|30|1|3|0||10||49|GA|2|2|3||4|5|8|5|5||27|3|1|4|80
27/04/2016|71|10|10||31/12/2015|||18/03/2015|27/04/2016|PSA|Public Storage|PSA US EQUITY|USD|Self-Storage||Self Storage||DBr|RB||486000|219190|6.8|1935000|85500||||248.21|248.21||-8.6|BUY|174871.72808466|26368.732|200|0|-0.03348779||||||||||228.53747085|SF|BUY|-0.03348779|43404.91162789|0.02739616|-0.19423069||104285|0|0|374215.64102564|1939329.3107931|2386953.02135579|261578|748898.34064381|733.33740002|4448757.38121619|143695|109019.30069307|34143328.5256824|38948111.4988569|38843826.4312694|5712681.35995309|5608396.35995309|33235430.1389038|190.056051|190|190.056051|0.30598315|0.261103|0.261804|0.33313351|0.00219522|44312810.0822596|||1860848.53843805|1774375.08118115|0.04646991|0.05450109|0.05196843|0.043216|0.041208||0.04319298|0.04319298||0.14667415|0.1443832|0.026154|0.070852|||||||||260.995042|-0.04898577|0.373252||||0.041335|0.20960789||||||||||2016|1.34650158|2018|0.047504|||||||2016|2017|2018|2019|8.39141607|9.15621073|10.12902927|11.00804025|11.98241314|0.03380773|0.03688897|0.0408083|0.0443497|0.0482753|0.09114012|0.10624685|0.08678136|0.08851466|8.58261474|9.39941537||0.095169|26.40696154|||||||||8.78797074|9.70691999|10.72988763|11.65830866|12.68095601|0.03540539|0.03910769|0.04322907|0.04696954|0.05108963|||||9.01770805|9.9626619|0.104788|24.91402423|0.085|0.08315507|0.07077966|0.06348501|0.05698123||0.08006122|5|1|3|1||15||26|MD|1.5|1.5|0||3|0|4|3.75|0||10.75|2|1|3|40
27/04/2016|76|11|11||31/12/2015|||01/04/2015|27/04/2016|REG|Regency Centers|REG US EQUITY|USD|Strip Center||Strip Center||JW|JC||163851|143717.38|2|444477.53482971|48000||||74.77|74.77||0.46|HOLD|97367|1.936778|0|0|0.00619028||||||||||315.36817675|SF|HOLD|0.00619028|7280.13059|0.0267487|||47791|49504|72940.55|195934.82213205|0|576997.56446616|217845|2322867.823|131564.53218703|325000|9200|0|8749687.524392|9692855.46099021|9645064.41089103|3006477.35518703|2958686.35518703|6686378.10580318|68.671912|68.75|68.671912|0.08880032|0.061256|0.06156|5.11854176|0.0049521|9343440.058688|||464608.40754521|394917.14641343|0.15|0.0531|0.045135|0.050035|0.042529||0.05002071|0.05002071||0.31017457|0.3067565|0.272106|0.290719|||||||||74.043017|0.00981839|0.078214||||0.050381|0||||||||||2016|1.20391224|2018|0.04157|||||||2016|2017|2018|2019|2.26653271|2.40782448|2.58117497|2.82811903|2.99613531|0.0303134|0.03220308|0.03452153|0.03782425|0.04007136|0.06233829|0.07199465|0.09567118|0.0594092|2.30185565|2.4511621||0.064863|30.50389851|||||||||3.04040585|3.23536745|3.44299127|3.73524749|3.93906923|0.04066345|0.04327093|0.04604776|0.0499565|0.05268248|||||3.08914625|3.28727341|0.064136|22.74529398|0.044|0.0353005|0.03265833|0.03210767|0.0301||0.03463996|30|1|3|0||15||52|FL|0|0|0||4|0|8|5|0||17|3|0|3|72
27/04/2016|83|7|7||31/12/2015|||20/10/2015|27/04/2016|SKT|Tanger Factory|SKT US EQUITY|USD|Mall||Mall||DB|SA||357550|55082|1.14|289460.45871767|36325.48||||35.9|35.9||0.08|HOLD|99905|7400|39|0.3|0.01130653||||||||||444.4347306|SF|HOLD|0.00223339|3586.5895|0.03175487|0.08635097||5862|0|0|234224.91772898|66789.47862926|0|141896.925|1624265|37564.858621|0|0|25689.6|5466547.1864242|5773423.58278244|5767561.513996|1829416.383621|1823554.383621|3944007.19916144|39.477575|39.5|39.477575|-0.09062297|-0.061907|-0.06197|5.59110217|0.00629184|5109129.5560492|||323072.93871767|282688.82137796|0.125|0.0591|0.0517125|0.063|0.055125||0.0630044|0.0630044||0.31686855|0.3161742|0.316174|0.292718|||||||||36.923348|-0.02771547|-0.064701||||0.061832|0||||||||||2016|1.64552998|2018|0.052762|||||||2016|2017|2018|2019|1.66210799|1.87590418|1.96764988|2.07127693|2.14537939|0.04629827|0.0522536|0.05480919|0.05769574|0.05975987|0.12862954|0.04890746|0.05266539|0.03577622|1.71555704|1.89884061||0.106836|18.9062736|||||||||2.22511694|2.33967607|2.46787974|2.60361047|2.69943203|0.06198097|0.06517204|0.06874317|0.07252397|0.07519309|||||2.25375672|2.37172699|0.052343|15.13664945|0.035|0.03458499|0.03399012|0.02917004|0.02401825||0.03443627|30|1|3|1||15||55|NC|2|0|0||4|0|8|5|0||17|3|1|4|76
27/04/2016|85|7|7||31/12/2015|||30/11/2015|27/04/2016|SPG|Simon Property Group|SPG US EQUITY|USD|Mall||Mall||DB|SA||2120000|1318000|6.4|4963008.3091866|163083.24343136||||204.57|204.57||0.62|HOLD|361234.804|36892||0|0.00303996||||||||||1086.29482049|SF|HOLD|0.00303996|73897.80385428|0.03128513|||1083296|556031|40000|2590130.3520083|6138155.9229219|669739.57424617|1604587|31400470.2165732|1122336.3032529|69270|15241.152|1383559.32443564|106334975.244081|117412328.093258|116329032.025851|35595463.9962617|34512167.9962617|81816864.0969958|226.492196|226.5|226.492196|-0.09679007|-0.067446|-0.068074|6.10862854|0.00138897|98415915.0687716|||4825628.4271271|4356324.67446929|0.09725236|0.04538138|0.04096794|0.048663|0.04393||0.04869637|0.04869637||0.30316632|0.2966771|0.29595|0.291762|||||||||211.972008|-0.03491974|-0.064109||||0.047503|0.03491974||||||||||2016|1.48048404|2018|0.04729|||||||2016|2017|2018|2019|8.66752946|9.47509784|10.18648843|10.72578614|11.31422867|0.0423695|0.04631714|0.04979463|0.05243088|0.05530737|0.09317169|0.07508003|0.05294246|0.05486241|8.86942156|9.65294549||0.088339|21.19249511|||||||||9.85865052|11.01052623|11.84835071|12.45310162|13.10710586|0.04819206|0.05382278|0.05791832|0.06087453|0.0640715|||||10.14661945|11.21998235|0.105785|18.232649|0.037|0.04014319|0.0415982|0.03482771|0.03374681||0.04050694|23|0|3|1||20||50|DE|0|2|0||7|0|8|5|0||20|2|0|2|72
27/04/2016|88|10|10||31/12/2015|||01/02/2016|27/04/2016|SSS|Sovran|SSS US EQUITY|USD|Self-Storage||Self Storage||DBr|RB||34800|7000|3.4|255000|17400||||107.88|71.92000036||-2.1|SELL|40036.591143277|919.939|111.75|0|-0.01909438||||||||||133.80084211|SF|SELL|-0.01909438|4319.14745254|0.0315165|0.03587319||7032|13849|0|20200|0|382638.01161591|56034|945979.90625|17889.21199025|0|0|15343|4269858.10166456|4693577.11328047|4686545.10250416|1035246.11824025|1028214.11824025|3658330.99504022|91.374687|91.25|60.9164583|0.18063332|0.140791|0.141002|3.68214865|0.00370719|4930674.56993737|||255428.40170489|238008.60361977|0.06819836|0.05982129|0.05574157|0.052438|0.048862||0.05242869|0.05242869||0.22056655|0.219397|0.219397|0.202454|||||||||100.944815|0.06870274|0.104735||||0.055306|0.64183862||||||||||2016|1.46639322|2018|0.054649|||||||2016|2017|2018|2019|4.44935436|4.98573696|5.56294739|5.99548579|6.39063157|0.04124355|0.04621558|0.05156607|0.05557551|0.05923833|0.12055291|0.11577234|0.07775346|0.06590722|4.58345001|5.13003957||0.119252|21.02907757|||||||||4.93557394|5.50595322|6.1287823|6.59265896|7.01236789|0.04575059|0.05103776|0.05681111|0.06111104|0.06500156|||||5.07816876|5.66166049|0.114901|19.05448061|0.079|0.08132602|0.06636901|0.06411632|0.05585961||0.07758677|5|0|2|0||10||19|MD|0|2|0||2|0|8|5|0||15|1|1|2|36
27/04/2016|91|7|7||31/12/2015|||01/02/2016|27/04/2016|TCO|Taubman Centers|TCO US EQUITY|USD|Mall||Mall||DB|SA||2270000|1185544|2.26|458321.73150685|50064||||69.94|69.94||0.13|HOLD|86018.014310256|26894.1||0|0.0018622||||||||||1120.18076165|SF|HOLD|0.0018622|6016.09992086|0.03231341|||213082|30325|21075|759832.30429423|0|136905.26040695|263379.5|3936500|-37162.95661786|350600|7358.24|5000|12725253.452343|13886473.0170442|13673390.9371871|4525674.78338214|4312592.78338214|9360798.23366204|108.823695|108.75|108.823695|-0.35730909|-0.24086|-0.244613|8.12402674|0.00360523|9380555.21939737|||485070.21352055|418373.05916147|0.1375|0.03811871|0.03287739|0.050213|0.043308||0.05046254|0.05046254||0.32590527|0.3154003|0.289221|0.33159|||||||||70.651499|-0.01007054|-0.350771||||0.049923|0.01007054||||||||||2016|1.22488596|2018|0.042595|||||||2016|2017|2018|2019|2.66714057|2.76824228|2.90144341|3.04421849|3.09672198|0.0381347|0.03958024|0.04148475|0.04352614|0.04427684|0.0379064|0.04811758|0.04920829|0.01724695|2.692416|2.80154256||0.040531|24.96481793|||||||||3.42352405|3.62959068|3.84859006|4.0127997|4.08181972|0.04894944|0.05189578|0.05502702|0.05737489|0.05836173|||||3.47504071|3.68434053|0.060229|18.98304446|0.031|0.04826212|0.03899619|0.03335351|0.02889124||0.04594564|0|1|3|1||0||7|MI|1|1|0||2|0|0|2.5|0||4.5|2|0|2|14
27/04/2016|94|1|1||31/12/2015|||03/03/2014|27/04/2016|UDR|UDR, Inc.|UDR US EQUITY|USD|Apartment||Apartment||DBr|JP||669527|369618.64|1.18|689479.80795495|55509.58||||35.32|35.32||-0.8|SELL|290444.684|7798.66|38.5|0|-0.02214839||||||||||332.96591102|Unit|SELL|-0.02214839|10258.50623888|0.03340883|0.09003398||6742|37492|169963.92|481744.8003694|2044143.60929167|221293|243890|4408815.74834884|121287.64956038|0|0|2112|13561035.62384|16522414.9535011|16515672.8210239|4776105.39790922|4769363.39790922|11746309.5555918|40.442501|40.5|40.442501|-0.12666133|-0.090047|-0.090084|6.38463041|0.00335965|12073232.4396053|||637368.67432047|572203.87432047|0.10224036|0.047|0.0421947|0.051651|0.04637||0.05165314|0.05165314||0.28906824|0.288778|0.288778|0.276401|||||||||33.767911|0.04596343|-0.16504||||0.053247|0.32799235||||||||||2016|1.3622452|2018|0.047091|||||||2016|2017|2018|2019|1.40963837|1.60744934|1.76059719|1.80727827|1.87026251|0.03991049|0.04551102|0.04984703|0.05116869|0.05295194|0.14032746|0.09527383|0.02651434|0.03485033|1.45909111|1.6457363||0.127918|21.46151844|||||||||1.6698186|1.82200868|1.97565668|2.02657887|2.09287184|0.04727686|0.05158575|0.05593592|0.05737766|0.05925458|||||1.70786612|1.86042068|0.089324|18.98495345|0.067|0.07304868|0.05103904|0.02587712|0.02334955||0.06754627|5|1|3|0||12||26|MD|0|2|0||2|0|8|5|0||15|2|1|3|44
